-3.00E+01	1.62E+07
-2.50E+01	4.12E+06
-2.00E+01	2.04E+06
-1.50E+01	6.10E+05
-1.00E+01	1.47E+05
-5.00E+00	1.94E+04
0.00E+00	2.00E+03
5.00E+00	2.35E+02
1.00E+01	3.23E+01
1.50E+01	5.23E+00
2.00E+01	1.00E+00
2.50E+01	2.30E-01
3.00E+01	6.10E-02
3.50E+01	2.27E-02
4.00E+01	6.35E-03
4.50E+01	2.24E-03
5.00E+01	8.90E-04
5.50E+01	4.10E-04
6.00E+01	1.85E-04
6.50E+01	9.16E-05
7.00E+01	4.54E-05
