4.210052e-06	2.866290e+07	1.045570e+05
5.300161e-06	2.885280e+07	1.430120e+05
6.672470e-06	2.861580e+07	2.402240e+05
8.400149e-06	2.905920e+07	7.021180e+04
8.870837e-06	2.845090e+07	1.260450e+05
1.057519e-05	2.881940e+07	9.792780e+03
1.116776e-05	2.806080e+07	4.681800e+04
1.331336e-05	2.878930e+07	1.053710e+05
1.405930e-05	2.857910e+07	-4.081630e+04
1.676051e-05	2.865150e+07	7.912920e+04
1.769963e-05	2.834490e+07	1.731060e+05
2.110028e-05	2.879830e+07	2.128980e+05
2.228257e-05	2.818520e+07	8.120730e+04
2.656366e-05	2.880120e+07	1.827580e+05
2.805207e-05	2.828800e+07	1.756280e+05
2.892457e-05	2.831830e+07	2.658690e+05
3.344167e-05	2.863460e+07	2.708870e+05
3.531542e-05	2.804140e+07	3.381120e+05
3.641401e-05	2.837950e+07	2.137430e+05
4.210052e-05	2.885160e+07	1.668220e+05
4.445957e-05	2.815000e+07	1.465770e+05
4.584227e-05	2.810070e+07	-7.411280e+04
5.300161e-05	2.875390e+07	1.754490e+05
5.597126e-05	2.812670e+07	2.528080e+05
5.771204e-05	2.793170e+07	1.730940e+05
6.672470e-05	2.895480e+07	2.447910e+05
7.046363e-05	2.827830e+07	2.075900e+05
7.265535e-05	2.817820e+07	4.139200e+05
8.400149e-05	2.864580e+07	1.415150e+05
8.870837e-05	2.813180e+07	2.314960e+05
9.146760e-05	2.801280e+07	2.123660e+05
1.057519e-04	2.877380e+07	3.359490e+05
1.116776e-04	2.816310e+07	2.519240e+05
1.151508e-04	2.813750e+07	1.513090e+05
1.267513e-04	2.784160e+07	1.576400e+05
1.331336e-04	2.883820e+07	2.279970e+05
1.405930e-04	2.817750e+07	1.623100e+05
1.449665e-04	2.819980e+07	3.215260e+05
1.595710e-04	2.772200e+07	1.937560e+05
1.676051e-04	2.889620e+07	4.571280e+05
1.769963e-04	2.836500e+07	3.631040e+05
1.825019e-04	2.823800e+07	3.000840e+05
2.008868e-04	2.759830e+07	4.710030e+05
2.110028e-04	2.878990e+07	3.821480e+05
2.228257e-04	2.816650e+07	4.637120e+05
2.297563e-04	2.816950e+07	3.297660e+05
2.529017e-04	2.765380e+07	5.274570e+05
2.656366e-04	2.928150e+07	1.911590e+05
2.805207e-04	2.830460e+07	3.666520e+05
2.892457e-04	2.818730e+07	3.334210e+05
3.183852e-04	2.777850e+07	4.052980e+05
3.344167e-04	2.891370e+07	2.445530e+05
3.531542e-04	2.833580e+07	5.440540e+05
3.641401e-04	2.821590e+07	3.721620e+05
4.008230e-04	2.788630e+07	6.241090e+05
4.210052e-04	2.892270e+07	5.455490e+05
4.445957e-04	2.848560e+07	6.829680e+05
4.584227e-04	2.810950e+07	4.532090e+05
5.046057e-04	2.776030e+07	4.979120e+05
5.300161e-04	2.903610e+07	6.007010e+05
5.597126e-04	2.851530e+07	7.285650e+05
5.771204e-04	2.815600e+07	6.032540e+05
6.352621e-04	2.782620e+07	5.939390e+05
6.672470e-04	2.909930e+07	8.584490e+05
7.046363e-04	2.818540e+07	8.315000e+05
7.265535e-04	2.823660e+07	5.353480e+05
7.997473e-04	2.782170e+07	6.803240e+05
8.400149e-04	2.915730e+07	8.867060e+05
8.846072e-04	2.840920e+07	6.452690e+05
8.870837e-04	2.842280e+07	7.890720e+05
9.146760e-04	2.826090e+07	9.261860e+05
1.006822e-03	2.787360e+07	8.403790e+05
1.057519e-03	2.934780e+07	9.015640e+05
1.113659e-03	2.851230e+07	8.492950e+05
1.116776e-03	2.846060e+07	9.195210e+05
1.151508e-03	2.844670e+07	8.891920e+05
1.267513e-03	2.760070e+07	1.061860e+06
1.331336e-03	2.943460e+07	1.005160e+06
1.402005e-03	2.843340e+07	9.871120e+05
1.405930e-03	2.853750e+07	1.143350e+06
1.449665e-03	2.829160e+07	1.286080e+06
1.595710e-03	2.774150e+07	1.182140e+06
1.676051e-03	2.935190e+07	1.140470e+06
1.765021e-03	2.856140e+07	1.349380e+06
1.769963e-03	2.859250e+07	1.366360e+06
1.825019e-03	2.859140e+07	1.535260e+06
2.008868e-03	2.780870e+07	1.377580e+06
2.110028e-03	2.940530e+07	1.306530e+06
2.222036e-03	2.843600e+07	1.459260e+06
2.228257e-03	2.875030e+07	1.627620e+06
2.297563e-03	2.840660e+07	1.423740e+06
2.529017e-03	2.800000e+07	1.720900e+06
2.656366e-03	2.908050e+07	1.723380e+06
2.797376e-03	2.864430e+07	1.904290e+06
2.805207e-03	2.891100e+07	2.055300e+06
2.892457e-03	2.863450e+07	2.113490e+06
3.183852e-03	2.805090e+07	2.109140e+06
3.344167e-03	2.905390e+07	2.134610e+06
3.521683e-03	2.877450e+07	2.396540e+06
3.531542e-03	2.886700e+07	2.325480e+06
3.641401e-03	2.867600e+07	2.348810e+06
4.008230e-03	2.828440e+07	2.543650e+06
4.210052e-03	2.911790e+07	2.519980e+06
4.433545e-03	2.904320e+07	2.863850e+06
4.445957e-03	2.903590e+07	2.650600e+06
4.584227e-03	2.878130e+07	2.830340e+06
5.046057e-03	2.832820e+07	3.002790e+06
5.581500e-03	2.907840e+07	3.339410e+06
5.597126e-03	2.872830e+07	3.209800e+06
5.771204e-03	2.920250e+07	3.414200e+06
6.352621e-03	2.826830e+07	3.792670e+06
7.026692e-03	2.943030e+07	4.089450e+06
7.046363e-03	2.891080e+07	4.055420e+06
7.265535e-03	2.949390e+07	4.022390e+06
7.997473e-03	2.889580e+07	4.384650e+06
8.846072e-03	2.983530e+07	4.884010e+06
8.870837e-03	2.907980e+07	4.789600e+06
9.146760e-03	2.970480e+07	4.864510e+06
1.000000e-02	3.111540e+07	5.950200e+06
1.006822e-02	2.919490e+07	5.512760e+06
1.113659e-02	3.009160e+07	5.745730e+06
1.151508e-02	2.998950e+07	5.621820e+06
1.258930e-02	3.201010e+07	6.909360e+06
1.267513e-02	2.967710e+07	6.397730e+06
1.402005e-02	3.059600e+07	6.811100e+06
1.449665e-02	3.051510e+07	6.719170e+06
1.584890e-02	3.254110e+07	7.982950e+06
1.595710e-02	3.016100e+07	7.607640e+06
1.765021e-02	3.130850e+07	8.236720e+06
1.825019e-02	3.061430e+07	8.193010e+06
1.995260e-02	3.360640e+07	9.324650e+06
2.008868e-02	3.083270e+07	9.115820e+06
2.222036e-02	3.215120e+07	9.443380e+06
2.297563e-02	3.125160e+07	9.929610e+06
2.511890e-02	3.432490e+07	1.095070e+07
2.529017e-02	3.158020e+07	1.072780e+07
2.797376e-02	3.312280e+07	1.116170e+07
2.892457e-02	3.202530e+07	1.176580e+07
3.162280e-02	3.554620e+07	1.264130e+07
3.183852e-02	3.267890e+07	1.247510e+07
3.521683e-02	3.425290e+07	1.303930e+07
3.981070e-02	3.701830e+07	1.464820e+07
4.008230e-02	3.390080e+07	1.490260e+07
4.433545e-02	3.551060e+07	1.543170e+07
5.011880e-02	3.862480e+07	1.688350e+07
5.046057e-02	3.516260e+07	1.747290e+07
5.581500e-02	3.717620e+07	1.819020e+07
6.309580e-02	4.034920e+07	1.925900e+07
6.352621e-02	3.708390e+07	2.034430e+07
7.026692e-02	3.893680e+07	2.071080e+07
7.943290e-02	4.234570e+07	2.222950e+07
7.997473e-02	3.864110e+07	2.400130e+07
8.846072e-02	4.117160e+07	2.441050e+07
1.000000e-01	4.480540e+07	2.552990e+07
1.006822e-01	4.126520e+07	2.805530e+07
1.113659e-01	4.370960e+07	2.846200e+07
1.258930e-01	4.760150e+07	2.940340e+07
1.267513e-01	4.416100e+07	3.288750e+07
1.402005e-01	4.681590e+07	3.300930e+07
1.584890e-01	5.093860e+07	3.408660e+07
1.765021e-01	5.057910e+07	3.825600e+07
1.995260e-01	5.435610e+07	3.888440e+07
2.035872e-01	5.862790e+07	3.968760e+07
2.222036e-01	5.496370e+07	4.406120e+07
2.511890e-01	5.909980e+07	4.495550e+07
2.563021e-01	6.342600e+07	4.530970e+07
2.797376e-01	6.041650e+07	5.073800e+07
3.162280e-01	6.465430e+07	5.167160e+07
3.226634e-01	6.883660e+07	5.161480e+07
3.521683e-01	6.672060e+07	5.896720e+07
3.981070e-01	7.123230e+07	5.936310e+07
4.062095e-01	7.559880e+07	5.829260e+07
4.433545e-01	7.416100e+07	6.644220e+07
5.011880e-01	7.867710e+07	6.738170e+07
5.113888e-01	8.283410e+07	6.660070e+07
5.581500e-01	8.224360e+07	7.559160e+07
6.309580e-01	8.765840e+07	7.639850e+07
6.437999e-01	9.220340e+07	7.457610e+07
7.026692e-01	9.288310e+07	8.550480e+07
7.943290e-01	9.837350e+07	8.537860e+07
8.104951e-01	1.018810e+08	8.444220e+07
8.846072e-01	1.055940e+08	9.680680e+07
1.000000e+00	1.109090e+08	9.636050e+07
1.020355e+00	1.148450e+08	9.421770e+07
1.258930e+00	1.249060e+08	1.068810e+08
1.284550e+00	1.277600e+08	1.043890e+08
1.584890e+00	1.408970e+08	1.186850e+08
1.617152e+00	1.432850e+08	1.145420e+08
1.995260e+00	1.588440e+08	1.295380e+08
2.035872e+00	1.609100e+08	1.255200e+08
2.511890e+00	1.796480e+08	1.408930e+08
2.563021e+00	1.806920e+08	1.359960e+08
3.162280e+00	2.016920e+08	1.518200e+08
3.226634e+00	2.008970e+08	1.458310e+08
3.981070e+00	2.259560e+08	1.623880e+08
4.062095e+00	2.257710e+08	1.558220e+08
5.011880e+00	2.519350e+08	1.724240e+08
5.113888e+00	2.486400e+08	1.656950e+08
6.309580e+00	2.773530e+08	1.810780e+08
6.437999e+00	2.776380e+08	1.734840e+08
7.268213e+00	2.981160e+08	1.769530e+08
7.943290e+00	3.049890e+08	1.888790e+08
8.104951e+00	3.048970e+08	1.819300e+08
9.150172e+00	3.255880e+08	1.851540e+08
1.000000e+01	3.335470e+08	1.940160e+08
1.020355e+01	3.326140e+08	1.904870e+08
1.151932e+01	3.555530e+08	1.903300e+08
1.284550e+01	3.653530e+08	1.956200e+08
1.450198e+01	3.851320e+08	1.961670e+08
1.617152e+01	3.928660e+08	1.994330e+08
1.825695e+01	4.129640e+08	1.975120e+08
2.035872e+01	4.283710e+08	2.067490e+08
2.298413e+01	4.453360e+08	2.028240e+08
2.563021e+01	4.628360e+08	2.124280e+08
2.893527e+01	4.780070e+08	2.053550e+08
3.226634e+01	4.966820e+08	2.145130e+08
3.642741e+01	5.118520e+08	2.061460e+08
4.062095e+01	5.297240e+08	2.172450e+08
4.585937e+01	5.413810e+08	2.077390e+08
5.113888e+01	5.618550e+08	2.189880e+08
5.773353e+01	5.751970e+08	2.066700e+08
6.437999e+01	5.990990e+08	2.191840e+08
7.268213e+01	6.061150e+08	2.070060e+08
8.104951e+01	6.309170e+08	2.210470e+08
9.150172e+01	6.403160e+08	2.071650e+08
1.020355e+02	6.660590e+08	2.197830e+08
1.151932e+02	6.705650e+08	2.026120e+08
1.284550e+02	6.990620e+08	2.203300e+08
1.450198e+02	7.033230e+08	2.034110e+08
1.617152e+02	7.316140e+08	2.185510e+08
1.825695e+02	7.341120e+08	2.011840e+08
2.035872e+02	7.603670e+08	2.160640e+08
2.098206e+02	7.682310e+08	2.026890e+08
2.298413e+02	7.679410e+08	1.976350e+08
2.641495e+02	8.020250e+08	2.045660e+08
2.893527e+02	7.982920e+08	1.983660e+08
3.325426e+02	8.231500e+08	2.066380e+08
3.642741e+02	8.292380e+08	1.972440e+08
4.186467e+02	8.523870e+08	1.998410e+08
4.585937e+02	8.535750e+08	1.949040e+08
5.270463e+02	8.727230e+08	1.950390e+08
5.773353e+02	8.857520e+08	1.870530e+08
6.635116e+02	9.089400e+08	1.946160e+08
7.268213e+02	9.168930e+08	1.925950e+08
8.353106e+02	9.278750e+08	1.918260e+08
9.150172e+02	9.462980e+08	1.883670e+08
1.051596e+03	9.548990e+08	1.885810e+08
1.151932e+03	9.751160e+08	1.843690e+08
1.323880e+03	9.856850e+08	1.884540e+08
1.450198e+03	1.001880e+09	1.852270e+08
1.666666e+03	1.011520e+09	1.825190e+08
1.825695e+03	1.032520e+09	1.831950e+08
2.098206e+03	1.036500e+09	1.777170e+08
2.298413e+03	1.057400e+09	1.802030e+08
2.641495e+03	1.059750e+09	1.756810e+08
2.893527e+03	1.083150e+09	1.792520e+08
