1.30E+02	3.51801E+04
1.35E+02	1.10825E+04
1.40E+02	6.41897E+02
1.45E+02	2.01156E+01
1.50E+02	1.00000E+00
1.55E+02	4.99567E-02
1.60E+02	3.99738E-03
1.65E+02	4.98312E-04
1.70E+02	5.46378E-05
